taskpool,user,date,value
taskpoold,michalb,5/22/2017,0
taskpoold,michalb,5/23/2017,0
taskpoold,michalb,5/24/2017,0.016666667
taskpoold,michalb,5/25/2017,2.016666667
taskpoold,michalb,5/26/2017,1.633333333
taskpoold,michalb,5/27/2017,2.95
taskpoold,michalb,5/28/2017,0
taskpoold,pushkard,6/12/2017,1.266666667
taskpoold,pushkard,6/13/2017,0
taskpoold,pushkard,6/14/2017,0
taskpoold,pushkard,6/15/2017,8
taskpoold,pushkard,6/16/2017,0
taskpoold,pushkard,6/17/2017,0
taskpoold,pushkard,6/18/2017,0
taskpoold,pushkard,6/19/2017,0.016666667
taskpoold,pushkard,6/20/2017,0
taskpoold,pushkard,6/21/2017,0
taskpoold,pushkard,6/22/2017,8.083333333
taskpoold,pushkard,6/23/2017,0
taskpoold,pushkard,6/24/2017,0
taskpoold,pushkard,6/25/2017,0
taskpoold,pushkard,6/26/2017,0
taskpoold,pushkard,6/27/2017,0
taskpoold,pushkard,6/28/2017,8
taskpoold,pushkard,6/29/2017,0
taskpoold,pushkard,6/30/2017,0
taskpoolc,charless,1/5/2017,0.1
taskpoolc,charless,1/6/2017,0
taskpoolc,charless,1/7/2017,0
taskpoolc,charless,1/8/2017,0
taskpoolc,charless,1/9/2017,0.083333333
taskpoolc,charless,1/10/2017,0
taskpoolc,charless,1/11/2017,0
taskpoolc,charless,1/12/2017,0.033333333
taskpoolc,charless,1/13/2017,0
taskpoolc,charless,1/14/2017,0
taskpoolc,charless,1/15/2017,0
taskpoolc,charless,1/16/2017,0.7
taskpoolc,charless,1/17/2017,0.95
taskpoolc,charless,1/18/2017,0.75
taskpoolc,charless,1/19/2017,0.1
taskpoolc,charless,1/20/2017,6
taskpoolc,charless,1/21/2017,0
taskpoolc,charless,1/22/2017,0
taskpoolc,charless,1/23/2017,8.016666667
taskpoolc,charless,1/24/2017,8
taskpoolc,charless,1/25/2017,8
taskpoolc,charless,1/26/2017,8
taskpoolc,charless,1/27/2017,3.083333333
taskpoolc,charless,1/28/2017,0
taskpoolc,charless,1/29/2017,0
taskpoolc,charless,1/30/2017,5.55
taskpoolc,charless,1/31/2017,5.7
taskpoolc,charless,2/1/2017,6.516666667
taskpoolc,charless,2/2/2017,7
taskpoolc,charless,2/3/2017,7.083333333
taskpoolc,charless,2/4/2017,0
taskpoolc,charless,2/5/2017,0
taskpoolc,charless,2/6/2017,8
taskpoolc,charless,2/7/2017,6.2
taskpoolc,charless,2/8/2017,5.016666667
taskpoolc,charless,2/9/2017,6.983333333
taskpoolc,charless,2/10/2017,6.583333333
taskpoolc,charless,2/11/2017,0
taskpoolc,charless,2/12/2017,0
taskpoolc,charless,2/13/2017,7.7
taskpoolc,charless,2/14/2017,5.766666667
taskpoolc,charless,2/15/2017,8.416666667
taskpoolc,charless,2/16/2017,5.216666667
taskpoolc,charless,2/17/2017,5.083333333
taskpoolc,charless,2/18/2017,0
taskpoolc,charless,2/19/2017,0
taskpoolc,charless,2/20/2017,0.016666667
taskpoolc,charless,2/21/2017,1.933333333
taskpoolc,charless,2/22/2017,7.866666667
taskpoolc,charless,2/23/2017,4.616666667
taskpoolc,charless,2/24/2017,5.583333333
taskpoolc,charless,2/25/2017,0.166666667
taskpoolc,charless,2/26/2017,0
taskpoolc,charless,2/27/2017,7
taskpoolc,charless,2/28/2017,5.266666667
taskpoolc,charless,3/1/2017,5.833333333
taskpoolc,charless,3/2/2017,8.1
taskpoolc,charless,3/3/2017,4.5
taskpoolc,charless,3/4/2017,0
taskpoolc,charless,3/5/2017,0
taskpoolc,charless,3/6/2017,9.083333333
taskpoolc,charless,3/7/2017,8.016666667
taskpoolc,charless,3/8/2017,7.5
taskpoolc,charless,3/9/2017,6.5
taskpoolc,charless,3/10/2017,7.25
taskpoolc,charless,3/11/2017,0.166666667
taskpoolc,charless,3/12/2017,0
taskpoolc,charless,3/13/2017,8.366666667
taskpoolc,charless,3/14/2017,7.333333333
taskpoolc,charless,3/15/2017,6.516666667
taskpoolc,charless,3/16/2017,10.01666667
taskpoolc,charless,3/17/2017,5.066666667
taskpoolc,charless,3/18/2017,0
taskpoolc,charless,3/19/2017,0
taskpoolc,charless,3/20/2017,6.7
taskpoolc,charless,3/21/2017,7.433333333
taskpoolc,charless,3/22/2017,5.083333333
taskpoolc,charless,3/23/2017,8.066666667
taskpoolc,charless,3/24/2017,7.216666667
taskpoolc,charless,3/25/2017,0.083333333
taskpoolc,charless,3/26/2017,0
taskpoolc,charless,3/27/2017,6.416666667
taskpoolc,charless,3/28/2017,7.716666667
taskpoolc,charless,3/29/2017,5.683333333
taskpoolc,charless,3/30/2017,5.6
taskpoolc,charless,3/31/2017,5.516666667
taskpoolc,charless,4/1/2017,0
taskpoolc,charless,4/2/2017,0
taskpoolc,charless,4/3/2017,6.75
taskpoolc,charless,4/4/2017,6.833333333
taskpoolc,charless,4/5/2017,0.7
taskpoolc,charless,4/6/2017,14.61666667
taskpoolc,charless,4/7/2017,5.783333333
taskpoolc,charless,4/8/2017,0
taskpoolc,charless,4/9/2017,0
taskpoolc,charless,4/10/2017,5.216666667
taskpoolc,charless,4/11/2017,7.85
taskpoolc,charless,4/12/2017,5.25
taskpoolc,charless,4/13/2017,8
taskpoolc,charless,4/14/2017,6.566666667
taskpoolc,charless,4/15/2017,0
taskpoolc,charless,4/16/2017,0
taskpoolc,charless,4/17/2017,7.333333333
taskpoolc,charless,4/18/2017,6.516666667
taskpoolc,charless,4/19/2017,6.35
taskpoolc,charless,4/20/2017,5.866666667
taskpoolc,charless,4/21/2017,3.85
taskpoolc,charless,4/22/2017,0
taskpoolc,charless,4/23/2017,0
taskpoolc,charless,4/24/2017,5.616666667
taskpoolc,charless,4/25/2017,5.833333333
taskpoolc,charless,4/26/2017,6.033333333
taskpoolc,charless,4/27/2017,5.166666667
taskpoolc,charless,4/28/2017,5.25
taskpoolc,charless,4/29/2017,0
taskpoolc,charless,4/30/2017,0
taskpoolc,charless,5/1/2017,6.15
taskpoolc,charless,5/2/2017,5.733333333
taskpoolc,charless,5/3/2017,5.633333333
taskpoolc,charless,5/4/2017,8
taskpoolc,charless,5/5/2017,8
taskpoolc,charless,5/6/2017,0
taskpoolc,charless,5/7/2017,0
taskpoolc,alasdairr,1/1/2017,0
taskpoolc,alasdairr,1/2/2017,8
taskpoolc,alasdairr,1/3/2017,8
taskpoolc,alasdairr,1/4/2017,6.266666667
taskpoolc,alasdairr,1/5/2017,8
taskpoolc,alasdairr,1/6/2017,6.816666667
taskpoolc,alasdairr,1/7/2017,0
taskpoolc,alasdairr,1/8/2017,0
taskpoolc,alasdairr,1/9/2017,5.933333333
taskpoolc,alasdairr,1/10/2017,5.9
taskpoolc,alasdairr,1/11/2017,6
taskpoolc,alasdairr,1/12/2017,5.316666667
taskpoolc,alasdairr,1/13/2017,5.433333333
taskpoolc,alasdairr,1/14/2017,0
taskpoolc,alasdairr,1/15/2017,0
taskpoolc,alasdairr,1/16/2017,5.454545455
taskpoolc,alasdairr,1/17/2017,5.454545455
taskpoolc,alasdairr,1/18/2017,5.454545455
taskpoolc,alasdairr,1/19/2017,5.454545455
taskpoolc,alasdairr,1/20/2017,5.454545455
taskpoolc,alasdairr,1/21/2017,5.454545455
taskpoolc,alasdairr,1/22/2017,5.454545455
taskpoolc,alasdairr,1/23/2017,5.454545455
taskpoolc,alasdairr,1/24/2017,5.454545455
taskpoolc,alasdairr,1/25/2017,5.454545455
taskpoolc,alasdairr,1/26/2017,5.454545455
taskpoolc,alasdairr,1/27/2017,5.454545455
taskpoolc,alasdairr,1/28/2017,5.454545455
taskpoolc,alasdairr,1/29/2017,5.454545455
taskpoolc,alasdairr,1/30/2017,5.454545455
taskpoolc,alasdairr,1/31/2017,5.454545455
taskpoolc,alasdairr,2/1/2017,5.454545455
taskpoolc,alasdairr,2/2/2017,5.454545455
taskpoolc,alasdairr,2/3/2017,5.454545455
taskpoolc,alasdairr,2/4/2017,5.454545455
taskpoolc,alasdairr,2/5/2017,5.454545455
taskpoolc,alasdairr,2/6/2017,5.454545455
taskpoolc,alasdairr,2/7/2017,5.666666667
taskpoolc,alasdairr,2/8/2017,6.366666667
taskpoolc,alasdairr,2/9/2017,6.5
taskpoolc,alasdairr,2/10/2017,4.116666667
taskpoolc,alasdairr,2/11/2017,0
taskpoolc,alasdairr,2/12/2017,0
taskpoolc,alasdairr,2/13/2017,6.666666667
taskpoolc,alasdairr,2/14/2017,6.733333333
taskpoolc,alasdairr,2/15/2017,5.033333333
taskpoolc,alasdairr,2/16/2017,6.8
taskpoolc,alasdairr,2/17/2017,4.5
taskpoolc,alasdairr,2/18/2017,0
taskpoolc,alasdairr,2/19/2017,0
taskpoolc,alasdairr,2/20/2017,0
taskpoolc,alasdairr,2/21/2017,4.95
taskpoolc,alasdairr,2/22/2017,4.4
taskpoolc,alasdairr,2/23/2017,5.166666667
taskpoolc,alasdairr,2/24/2017,5.983333333
taskpoolc,alasdairr,2/25/2017,0
taskpoolc,alasdairr,2/26/2017,0
taskpoolc,alasdairr,2/27/2017,5.933333333
taskpoolc,alasdairr,2/28/2017,4.783333333
taskpoolc,alasdairr,3/1/2017,2.266666667
taskpoolc,alasdairr,3/2/2017,7.35
taskpoolc,alasdairr,3/3/2017,5.35
taskpoolc,alasdairr,3/4/2017,0
taskpoolc,alasdairr,3/5/2017,0
taskpoolc,alasdairr,3/6/2017,5.983333333
taskpoolc,alasdairr,3/7/2017,4.233333333
taskpoolc,alasdairr,3/8/2017,2.983333333
taskpoolc,alasdairr,3/9/2017,6.6
taskpoolc,alasdairr,3/10/2017,5.233333333
taskpoolc,alasdairr,3/11/2017,0
taskpoolc,alasdairr,3/12/2017,0
taskpoolc,alasdairr,3/13/2017,5.583333333
taskpoolc,alasdairr,3/14/2017,3.816666667
taskpoolc,alasdairr,3/15/2017,3.05
taskpoolc,alasdairr,3/16/2017,3.25
taskpoolc,alasdairr,3/17/2017,7.766666667
taskpoolc,alasdairr,3/18/2017,0
taskpoolc,alasdairr,3/19/2017,0
taskpoolc,alasdairr,3/20/2017,4.316666667
taskpoolc,alasdairr,3/21/2017,5.866666667
taskpoolc,alasdairr,3/22/2017,4.05
taskpoolc,alasdairr,3/23/2017,5.3
taskpoolc,alasdairr,3/24/2017,4.433333333
taskpoolc,alasdairr,3/25/2017,0
taskpoolc,alasdairr,3/26/2017,0
taskpoolc,alasdairr,3/27/2017,8
taskpoolc,alasdairr,3/28/2017,4.3
taskpoolc,alasdairr,3/29/2017,5.55
taskpoolc,alasdairr,3/30/2017,6.1
taskpoolc,alasdairr,3/31/2017,4.916666667
taskpoolc,alasdairr,4/1/2017,0
taskpoolc,alasdairr,4/2/2017,0
taskpoolc,alasdairr,4/3/2017,5.8
taskpoolc,alasdairr,4/4/2017,6.45
taskpoolc,alasdairr,4/5/2017,5.383333333
taskpoolc,alasdairr,4/6/2017,7.25
taskpoolc,alasdairr,4/7/2017,7.416666667
taskpoolc,alasdairr,4/8/2017,0
taskpoolc,alasdairr,4/9/2017,0
taskpoolc,alasdairr,4/10/2017,7.033333333
taskpoolc,alasdairr,4/11/2017,7.2
taskpoolc,alasdairr,4/12/2017,5.883333333
taskpoolc,alasdairr,4/13/2017,3.466666667
taskpoolc,alasdairr,4/14/2017,8
taskpoolc,alasdairr,4/15/2017,0
taskpoolc,alasdairr,4/16/2017,0
taskpoolc,alasdairr,4/17/2017,8
taskpoolc,alasdairr,4/18/2017,4
taskpoolc,alasdairr,4/19/2017,5.683333333
taskpoolc,alasdairr,4/20/2017,4.483333333
taskpoolc,alasdairr,4/21/2017,3.833333333
taskpoolc,alasdairr,4/22/2017,0
taskpoolc,alasdairr,4/23/2017,0
taskpoolc,alasdairr,4/24/2017,8
taskpoolc,alasdairr,4/25/2017,8
taskpoolc,alasdairr,4/26/2017,4.933333333
taskpoolc,alasdairr,4/27/2017,6.016666667
taskpoolc,alasdairr,4/28/2017,7.433333333
taskpoolc,alasdairr,4/29/2017,0
taskpoolc,alasdairr,4/30/2017,0
taskpoolc,alasdairr,5/1/2017,5.85
taskpoolc,alasdairr,5/2/2017,5.7
taskpoolc,alasdairr,5/3/2017,5.2
taskpoolc,christopherh,5/3/2017,7.7
taskpoolc,christopherh,5/4/2017,5.75
taskpoolc,christopherh,5/5/2017,5.283333333
taskpoolc,christopherh,5/6/2017,0
taskpoolc,christopherh,5/7/2017,0
taskpoolc,christopherh,5/8/2017,3.8
taskpoolc,christopherh,5/9/2017,6.966666667
taskpoolc,christopherh,5/10/2017,4.733333333
taskpoolc,christopherh,5/11/2017,4.583333333
taskpoolc,christopherh,5/12/2017,6.666666667
taskpoolc,christopherh,5/13/2017,0
taskpoolc,christopherh,5/14/2017,0
taskpoolc,christopherh,5/15/2017,8.25
taskpoolc,christopherh,5/16/2017,7.6
taskpoolc,christopherh,5/17/2017,8.5
taskpoolc,christopherh,5/18/2017,8.583333333
taskpoolc,christopherh,5/19/2017,6.9
taskpoolc,christopherh,5/20/2017,0
taskpoolc,christopherh,5/21/2017,0
taskpoolc,christopherh,5/22/2017,6.35
taskpoolc,christopherh,5/23/2017,7.783333333
taskpoolc,christopherh,5/24/2017,6.05
taskpoolc,christopherh,5/25/2017,5.616666667
taskpoolc,christopherh,5/26/2017,6.85
taskpoolc,christopherh,5/27/2017,0
taskpoolc,christopherh,5/28/2017,0
taskpoolc,christopherh,5/29/2017,7.9
taskpoolc,christopherh,5/30/2017,7.983333333
taskpoolc,christopherh,5/31/2017,6.533333333
taskpoolc,christopherh,6/1/2017,5.316666667
taskpoolc,christopherh,6/2/2017,7.166666667
taskpoolc,christopherh,6/3/2017,0
taskpoolc,christopherh,6/4/2017,0
taskpoolc,christopherh,6/5/2017,8.6
taskpoolc,christopherh,6/6/2017,9.45
taskpoolc,christopherh,6/7/2017,5.766666667
taskpoolc,christopherh,6/8/2017,6.383333333
taskpoolc,christopherh,6/9/2017,7.283333333
taskpoolc,christopherh,6/10/2017,0
taskpoolc,christopherh,6/11/2017,0
taskpoolc,christopherh,6/12/2017,8.366666667
taskpoolc,christopherh,6/13/2017,9.166666667
taskpoolc,christopherh,6/14/2017,6.633333333
taskpoolc,christopherh,6/15/2017,7.233333333
taskpoolc,christopherh,6/16/2017,9.066666667
taskpoolc,christopherh,6/17/2017,1.516666667
taskpoolc,christopherh,6/18/2017,0
taskpoolc,christopherh,6/19/2017,7.233333333
taskpoolc,christopherh,6/20/2017,7.033333333
taskpoolc,christopherh,6/21/2017,7.566666667
taskpoolc,christopherh,6/22/2017,13.01666667
taskpoolc,christopherh,6/23/2017,6.15
taskpoolc,christopherh,6/24/2017,0
taskpoolc,christopherh,6/25/2017,0
taskpoolc,christopherh,6/26/2017,8.016666667
taskpoolc,christopherh,6/27/2017,7.1
taskpoolc,christopherh,6/28/2017,5.8
taskpoolc,christopherh,6/29/2017,6.516666667
taskpoolc,christopherh,6/30/2017,8
taskpoolc,yukif,5/4/2017,2.166666667
taskpoolc,yukif,5/5/2017,8.083333333
taskpoolc,yukif,5/6/2017,0
taskpoolc,yukif,5/7/2017,0
taskpoolc,yukif,5/8/2017,5.5
taskpoolc,yukif,5/9/2017,5.818181818
taskpoolc,yukif,5/10/2017,5.818181818
taskpoolc,yukif,5/11/2017,5.818181818
taskpoolc,yukif,5/12/2017,5.818181818
taskpoolc,yukif,5/13/2017,5.818181818
taskpoolc,yukif,5/14/2017,5.818181818
taskpoolc,yukif,5/15/2017,5.818181818
taskpoolc,yukif,5/16/2017,5.818181818
taskpoolc,yukif,5/17/2017,5.818181818
taskpoolc,yukif,5/18/2017,5.818181818
taskpoolc,yukif,5/19/2017,5.818181818
taskpoolc,yukif,5/20/2017,5.818181818
taskpoolc,yukif,5/21/2017,5.818181818
taskpoolc,yukif,5/22/2017,5.818181818
taskpoolc,yukif,5/23/2017,5.818181818
taskpoolc,yukif,5/24/2017,5.818181818
taskpoolc,yukif,5/25/2017,5.818181818
taskpoolc,yukif,5/26/2017,5.818181818
taskpoolc,yukif,5/27/2017,5.818181818
taskpoolc,yukif,5/28/2017,5.818181818
taskpoolc,yukif,5/29/2017,5.818181818
taskpoolc,yukif,5/30/2017,5.818181818
taskpoolc,yukif,5/31/2017,4.25
taskpoolc,yukif,6/1/2017,6.383333333
taskpoolc,yukif,6/2/2017,5.416666667
taskpoolc,yukif,6/3/2017,0
taskpoolc,yukif,6/4/2017,0
taskpoolc,yukif,6/5/2017,1.566666667
taskpoolc,yukif,6/6/2017,2.716666667
taskpoolc,yukif,6/7/2017,1.933333333
taskpoolc,yukif,6/8/2017,6.6
taskpoolc,yukif,6/9/2017,5.75
taskpoolc,yukif,6/10/2017,0
taskpoolc,yukif,6/11/2017,0
taskpoolc,yukif,6/12/2017,4.216666667
taskpoolc,yukif,6/13/2017,5.266666667
taskpoolc,yukif,6/14/2017,1.65
taskpoolc,yukif,6/15/2017,10.98333333
taskpoolc,yukif,6/16/2017,1.85
taskpoolc,yukif,6/17/2017,0
taskpoolc,yukif,6/18/2017,0
taskpoolc,yukif,6/19/2017,6.483333333
taskpoolc,yukif,6/20/2017,6.5
taskpoolc,yukif,6/21/2017,5.466666667
taskpoolc,yukif,6/22/2017,5.35
taskpoolc,yukif,6/23/2017,5.783333333
taskpoolc,yukif,6/24/2017,0
taskpoolc,yukif,6/25/2017,0
taskpoolc,yukif,6/26/2017,7.8
taskpoolc,yukif,6/27/2017,5.45
taskpoolc,yukif,6/28/2017,4.766666667
taskpoolc,yukif,6/29/2017,6.683333333
taskpoolc,yukif,6/30/2017,0
taskpoolc,paulk,5/13/2017,1.25
taskpoolc,paulk,5/14/2017,0
taskpoolc,paulk,5/15/2017,0
taskpoolc,paulk,5/16/2017,0
taskpoolc,paulk,5/17/2017,0
taskpoolc,paulk,5/18/2017,0
taskpoolc,paulk,5/19/2017,0
taskpoolc,paulk,5/20/2017,0
taskpoolc,paulk,5/21/2017,0
taskpoolc,paulk,5/22/2017,0
taskpoolc,paulk,5/23/2017,0
taskpoolc,paulk,5/24/2017,0
taskpoolc,paulk,5/25/2017,0
taskpoolc,paulk,5/26/2017,0
taskpoolc,paulk,5/27/2017,0
taskpoolc,paulk,5/28/2017,0
taskpoolc,paulk,5/29/2017,0
taskpoolc,paulk,5/30/2017,0
taskpoolc,paulk,5/31/2017,0
taskpoolc,paulk,6/1/2017,1.5
taskpoolc,paulk,6/2/2017,0
taskpoolc,paulk,6/3/2017,0
taskpoolc,paulk,6/4/2017,0
taskpoolc,paulk,6/5/2017,8
taskpoolc,paulk,6/6/2017,0
taskpoolc,paulk,6/7/2017,0
taskpoolc,paulk,6/8/2017,0
taskpoolc,paulk,6/9/2017,0
taskpoolc,paulk,6/10/2017,0
taskpoolc,paulk,6/11/2017,0
taskpoolc,paulk,6/12/2017,0
taskpoolc,paulk,6/13/2017,0
taskpoolc,paulk,6/14/2017,0
taskpoolc,paulk,6/15/2017,0
taskpoolc,paulk,6/16/2017,0
taskpoolc,paulk,6/17/2017,0
taskpoolc,paulk,6/18/2017,0
taskpoolc,paulk,6/19/2017,8
taskpoolc,paulk,6/20/2017,0
taskpoolc,paulk,6/21/2017,0
taskpoolc,paulk,6/22/2017,0
taskpoolc,paulk,6/23/2017,0
taskpoolc,paulk,6/24/2017,0
taskpoolc,paulk,6/25/2017,0
taskpoolc,paulk,6/26/2017,0
taskpoolc,paulk,6/27/2017,0
taskpoolc,paulk,6/28/2017,0
taskpoolc,paulk,6/29/2017,0
taskpoolc,paulk,6/30/2017,0
taskpoolc,goryuy,5/4/2017,18
taskpoolc,goryuy,5/5/2017,12
taskpoolc,goryuy,5/6/2017,0
taskpoolc,goryuy,5/7/2017,0
taskpoolc,goryuy,5/8/2017,0
taskpoolc,goryuy,5/9/2017,0
taskpoolc,goryuy,5/10/2017,8.083333333
taskpoolc,goryuy,5/11/2017,0.083333333
taskpoolc,goryuy,5/12/2017,0
taskpoolc,goryuy,5/13/2017,0
taskpoolc,goryuy,5/14/2017,0
taskpoolc,goryuy,5/15/2017,0
taskpoolc,goryuy,5/16/2017,1
taskpoolc,goryuy,5/17/2017,6
taskpoolc,goryuy,5/18/2017,0
taskpoolc,goryuy,5/19/2017,0.1
taskpoolc,goryuy,5/20/2017,0
taskpoolc,goryuy,5/21/2017,0
taskpoolc,goryuy,5/22/2017,0
taskpoolc,goryuy,5/23/2017,6.083333333
taskpoolc,goryuy,5/24/2017,0
taskpoolc,goryuy,5/25/2017,0.133333333
taskpoolc,goryuy,5/26/2017,0
taskpoolc,goryuy,5/27/2017,0
taskpoolc,goryuy,5/28/2017,0
taskpoolc,goryuy,5/29/2017,7.033333333
taskpoolc,goryuy,5/30/2017,0
taskpoolc,goryuy,5/31/2017,6
taskpoolc,goryuy,6/1/2017,0
taskpoolc,goryuy,6/2/2017,6
taskpoolc,goryuy,6/3/2017,0
taskpoolc,goryuy,6/4/2017,0
taskpoolc,goryuy,6/5/2017,8
taskpoolc,goryuy,6/6/2017,6.033333333
taskpoolc,goryuy,6/7/2017,0.083333333
taskpoolc,goryuy,6/8/2017,6.283333333
taskpoolc,goryuy,6/9/2017,6
taskpoolc,goryuy,6/10/2017,0
taskpoolc,goryuy,6/11/2017,0
taskpoolc,goryuy,6/12/2017,5
taskpoolc,goryuy,6/13/2017,5
taskpoolc,goryuy,6/14/2017,6.033333333
taskpoolc,goryuy,6/15/2017,0
taskpoolc,goryuy,6/16/2017,6
taskpoolc,goryuy,6/17/2017,0
taskpoolc,goryuy,6/18/2017,0
taskpoolc,goryuy,6/19/2017,6
taskpoolc,goryuy,6/20/2017,6.35
taskpoolc,goryuy,6/21/2017,6.516666667
taskpoolc,goryuy,6/22/2017,4.55
taskpoolc,goryuy,6/23/2017,4.85
taskpoolc,goryuy,6/24/2017,0
taskpoolc,goryuy,6/25/2017,0
taskpoolc,goryuy,6/26/2017,4.6
taskpoolc,goryuy,6/27/2017,4.416666667
taskpoolc,goryuy,6/28/2017,7.133333333
taskpoolc,goryuy,6/29/2017,4.6
taskpoolc,goryuy,6/30/2017,0
taskpoolc,liamt,1/1/2017,0
taskpoolc,liamt,1/2/2017,8
taskpoolc,liamt,1/3/2017,8
taskpoolc,liamt,1/4/2017,4.483333333
taskpoolc,liamt,1/5/2017,5.85
taskpoolc,liamt,1/6/2017,8
taskpoolc,liamt,1/7/2017,4.433333333
taskpoolc,liamt,1/8/2017,0
taskpoolc,liamt,1/9/2017,0
taskpoolc,liamt,1/10/2017,5.65
taskpoolc,liamt,1/11/2017,3.466666667
taskpoolc,liamt,1/12/2017,12.51666667
taskpoolc,liamt,1/13/2017,7.533333333
taskpoolc,liamt,1/14/2017,3.3
taskpoolc,liamt,1/15/2017,0
taskpoolc,liamt,1/16/2017,0
taskpoolc,liamt,1/17/2017,6.5
taskpoolc,liamt,1/18/2017,8.516666667
taskpoolc,liamt,1/19/2017,7.066666667
taskpoolc,liamt,1/20/2017,5.633333333
taskpoolc,liamt,1/21/2017,6.433333333
taskpoolc,liamt,1/22/2017,0
taskpoolc,liamt,1/23/2017,0
taskpoolc,liamt,1/24/2017,5.016666667
taskpoolc,liamt,1/25/2017,5.266666667
taskpoolc,liamt,1/26/2017,3.016666667
taskpoolc,liamt,1/27/2017,7.916666667
taskpoolc,liamt,1/28/2017,5.75
taskpoolc,liamt,1/29/2017,0
taskpoolc,liamt,1/30/2017,0
taskpoolc,liamt,1/31/2017,5.933333333
taskpoolc,liamt,2/1/2017,5.5
taskpoolc,liamt,2/2/2017,12.61666667
taskpoolc,liamt,2/3/2017,8.8
taskpoolc,liamt,2/4/2017,5.65
taskpoolc,liamt,2/5/2017,2.85
taskpoolc,liamt,2/6/2017,1.75
taskpoolc,liamt,2/7/2017,7.433333333
taskpoolc,liamt,2/8/2017,6.283333333
taskpoolc,liamt,2/9/2017,5.15
taskpoolc,liamt,2/10/2017,5.516666667
taskpoolc,liamt,2/11/2017,5.083333333
taskpoolc,liamt,2/12/2017,0
taskpoolc,liamt,2/13/2017,0
taskpoolc,liamt,2/14/2017,5.45
taskpoolc,liamt,2/15/2017,6.25
taskpoolc,liamt,2/16/2017,5
taskpoolc,liamt,2/17/2017,5.333333333
taskpoolc,liamt,2/18/2017,7.016666667
taskpoolc,liamt,2/19/2017,0
taskpoolc,liamt,2/20/2017,0
taskpoolc,liamt,2/21/2017,6.983333333
taskpoolc,liamt,2/22/2017,8.4
taskpoolc,liamt,2/23/2017,6.8
taskpoolc,liamt,2/24/2017,5.25
taskpoolc,liamt,2/25/2017,5.633333333
taskpoolc,liamt,2/26/2017,0
taskpoolc,liamt,2/27/2017,0
taskpoolc,liamt,2/28/2017,5.083333333
taskpoolc,liamt,3/1/2017,7.65
taskpoolc,liamt,3/2/2017,5.2
taskpoolc,liamt,3/3/2017,4.983333333
taskpoolc,liamt,3/4/2017,5.083333333
taskpoolc,liamt,3/5/2017,0
taskpoolc,liamt,3/6/2017,0
taskpoolc,liamt,3/7/2017,5.65
taskpoolc,liamt,3/8/2017,7.6
taskpoolc,liamt,3/9/2017,5.083333333
taskpoolc,liamt,3/10/2017,5.833333333
taskpoolc,liamt,3/11/2017,5.066666667
taskpoolc,liamt,3/12/2017,0
taskpoolc,liamt,3/13/2017,0
taskpoolc,liamt,3/14/2017,7.433333333
taskpoolc,liamt,3/15/2017,5.75
taskpoolc,liamt,3/16/2017,7.2
taskpoolc,liamt,3/17/2017,6.85
taskpoolc,liamt,3/18/2017,6
taskpoolc,liamt,3/19/2017,2.333333333
taskpoolc,liamt,3/20/2017,0
taskpoolc,liamt,3/21/2017,7.35
taskpoolc,liamt,3/22/2017,7.116666667
taskpoolc,liamt,3/23/2017,6.616666667
taskpoolc,liamt,3/24/2017,6.45
taskpoolc,liamt,3/25/2017,5.55
taskpoolc,liamt,3/26/2017,0
taskpoolc,liamt,3/27/2017,0
taskpoolc,liamt,3/28/2017,5.733333333
taskpoolc,liamt,3/29/2017,6.3
taskpoolc,liamt,3/30/2017,6.1
taskpoolc,liamt,3/31/2017,5.466666667
taskpoolc,liamt,4/1/2017,8
taskpoolc,liamt,4/2/2017,0
taskpoolc,liamt,4/3/2017,0
taskpoolc,liamt,4/4/2017,11.9
taskpoolc,liamt,4/5/2017,4.85
taskpoolc,liamt,4/6/2017,5.683333333
taskpoolc,liamt,4/7/2017,4.95
taskpoolc,liamt,4/8/2017,6.933333333
taskpoolc,liamt,4/9/2017,0
taskpoolc,liamt,4/10/2017,0
taskpoolc,liamt,4/11/2017,6.6
taskpoolc,liamt,4/12/2017,5.233333333
taskpoolc,liamt,4/13/2017,5.466666667
taskpoolc,liamt,4/14/2017,8
taskpoolc,liamt,4/15/2017,8.333333333
taskpoolc,liamt,4/16/2017,0
taskpoolc,liamt,4/17/2017,8
taskpoolc,liamt,4/18/2017,8
taskpoolc,liamt,4/19/2017,8
taskpoolc,liamt,4/20/2017,6.783333333
taskpoolc,liamt,4/21/2017,6.316666667
taskpoolc,liamt,4/22/2017,6.166666667
taskpoolc,liamt,4/23/2017,0
taskpoolc,liamt,4/24/2017,0
taskpoolc,liamt,4/25/2017,8
taskpoolc,liamt,4/26/2017,3.55
taskpoolc,liamt,4/27/2017,6.85
taskpoolc,liamt,4/28/2017,6.966666667
taskpoolc,liamt,4/29/2017,8
taskpoolc,liamt,4/30/2017,0.516666667
taskpoolc,liamt,5/1/2017,0
taskpoolc,liamt,5/2/2017,5.9
taskpoolc,liamt,5/3/2017,6.833333333
taskpoolc,liamt,5/4/2017,5.966666667
taskpoolc,liamt,5/5/2017,5.7
taskpoolc,liamt,5/6/2017,6.283333333
taskpoolc,liamt,5/7/2017,0
taskpoolc,liamt,5/8/2017,0
taskpoolc,liamt,5/9/2017,5.766666667
taskpoolc,liamt,5/10/2017,5.716666667
taskpoolc,liamt,5/11/2017,6.416666667
